target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv
2023-01-03 10:00:00,000016.SH,20230120,-2.2405637149277667e-05,1.0,-0.0037987091270205177,7.010313259187146e-06,-0.0038744697526696117,3.854056820947832e-06,success,,18,18,-0.1180855202327716,0.13680672939601848,1801549332.9184177,0.0003873800537181247,False
2023-01-03 10:40:00,000016.SH,20230120,-2.039786611856443e-05,1.0,-0.002633423288043849,4.379406777706655e-06,-0.0037808861881244225,3.6463807658391813e-06,success,,18,18,-0.12266687302534642,0.1322253766034437,2237753942.5208187,0.000409302603458129,False
2023-01-03 11:20:00,000016.SH,20230120,-3.440427005306483e-05,1.0,-0.0010915340842758432,1.957944719531105e-06,-0.0037563093212942362,3.6319556341764348e-06,success,,18,18,-0.12306907016660644,0.13182317946218347,773933587.2544436,0.0004872938723847121,False
2023-01-03 13:10:00,000016.SH,20230120,-4.8442477735854357e-05,1.0,0.0005211015140976737,-8.279588218721871e-07,-0.0035551127285876273,3.340953329665093e-06,success,,18,18,-0.12811351659738288,0.1267787330314072,681132329.2042707,0.0005547084887151724,False
2023-01-03 13:50:00,000016.SH,20230120,-4.1800995964657636e-05,1.0,0.0012897164115570684,-2.6804813619989073e-06,-0.0036157433727114397,3.4261216171742724e-06,success,,18,18,-0.12888468815831153,0.12600756147047829,936161704.5238283,0.00036581951796123166,False
2023-01-03 14:30:00,000016.SH,20230120,-4.906974068922235e-05,1.0,0.009384120795295816,-1.5413976382083094e-05,-0.0030086892716557944,2.4715213299280425e-06,success,,17,17,-0.1330092405760331,0.10507589073637573,2410884073.6809673,0.00046520690628642033,False
2023-01-03 10:00:00,000016.SH,20230217,-9.77426774283289e-05,1.0,0.005971097230495681,-1.8812948228698945e-05,-0.007176561532387749,1.226479337255932e-05,success,,18,18,-0.12039929254981642,0.13449295707897355,3489096745.22846,4.8517993247422416e-05,False
2023-01-03 10:40:00,000016.SH,20230217,-7.295911412784262e-05,1.0,0.007166725782296865,-3.199858245315503e-05,-0.007263538263365595,1.2990024491770583e-05,success,,18,18,-0.12442605020396387,0.13046619942482637,3472363788.902135,8.184428356672046e-05,False
2023-01-03 11:20:00,000016.SH,20230217,-7.705112835107627e-05,1.0,-0.00025987390090981115,1.6769687539673822e-06,-0.007334666690077137,1.3276174056795837e-05,success,,18,18,-0.12472839271761225,0.1301638569111779,3720642009.0536175,4.99093991765892e-05,False
2023-01-03 13:10:00,000016.SH,20230217,-0.00015416678344718648,1.0,0.0008974995640117729,-5.53577180113704e-06,-0.006143318084472768,8.341630610024701e-06,success,,17,17,-0.12990531194705285,0.10817981936535596,3736407283.850838,3.407221933893881e-05,False
