target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv,margin,margin_pass,margin_near_zero_abs_1e-10
2023-01-04 13:10:00,000016.SH,20230217,-0.0001822199177093,1.0,0.0089167195425033,-2.542832169772563e-05,-0.0063020116088307,9.68357669381124e-06,success,,18,18,-0.1332720726587991,0.1216201769699909,1116870087.5503864,0.0001141531664863,False,-3.0583352386452435e-09,True,False
2023-01-04 13:50:00,000016.SH,20230217,-0.0002127433743107,1.0,0.0142055283243874,-4.958377440959879e-05,-0.0058440328841683,8.258458202007411e-06,success,,18,18,-0.1324127332404678,0.1224795163883223,924746270.4491092,0.0001911217309357,False,-3.6684406766683145e-09,True,False
2023-01-04 14:30:00,000016.SH,20230217,-0.0003333300045917,1.0,0.0033331884001347,6.094403001561278e-06,-0.0045579038004783,3.388758694891951e-06,success,,18,18,-0.1338971497650268,0.1209950998637633,943338285.4370188,6.610066091750304e-05,False,-3.5825286331422436e-08,True,False
2023-01-04 10:00:00,000016.SH,20230317,-3.63848404053894e-05,1.0,-0.0023561786481605,1.5809076777600937e-05,-0.0134974182030433,4.558239975528568e-05,success,,18,18,-0.1345694480735017,0.1203228015552883,5942752687.988624,8.862114836517544e-05,False,9.036771857756372e-11,False,True
2023-01-04 10:40:00,000016.SH,20230317,-0.0002722090359164,1.0,0.0042737486062736,-2.300107995539057e-05,-0.0104978187045606,2.5360354861083007e-05,success,,17,17,-0.1372561826757536,0.1176360669530363,1539728421.9814646,4.544410314356068e-05,False,-3.8799951928895384e-08,True,False
2023-01-04 11:20:00,000016.SH,20230317,-0.0003301850075144,1.0,0.0191092547372177,-0.0001338592426236,-0.0107223067231669,2.6835751481013864e-05,success,,18,18,-0.1363589759017362,0.1185332737270538,971994201.543681,0.0001149930980503,False,-3.563207188066787e-08,True,False
2023-01-04 13:10:00,000016.SH,20230317,-0.0002082367636795,1.0,-2.5752354527481733e-05,2.9509691642138446e-06,-0.0117953082141961,3.4137170285019384e-05,success,,18,18,-0.1353320255921141,0.1195602240366759,1348763980.4357262,7.932862108932034e-05,False,-8.472710054648706e-09,True,False
2023-01-04 13:50:00,000016.SH,20230317,-0.0001045008415351,1.0,-0.008068172388193,5.5337212352274025e-05,-0.0127502318232094,4.062132221112781e-05,success,,18,18,-0.1332410789652759,0.1216511706635141,2199591630.293405,0.0001082308162984,False,8.294358307407775e-11,False,True
2023-01-04 14:30:00,000016.SH,20230317,-0.000101234685999,1.0,-0.0028892004080842,1.7436134582692904e-05,-0.0128273016488652,4.121516426209018e-05,success,,18,18,-0.1347679851429509,0.1201242644858391,1668744694.2432458,0.0001120418867271,False,5.49798039796668e-10,False,False
2023-01-04 10:00:00,000300.SH,20230120,-0.0001791537113592,1.0,0.0172233868987004,-3.659242039472982e-05,-0.0013799513691569,5.324408694195875e-07,success,,25,25,-0.2116776691297086,0.1225244189569654,320922517.5192011,0.0003851998954953,False,1.068227054801223e-08,False,False
2023-01-04 10:40:00,000300.SH,20230120,-0.0002461863641924,1.0,0.0312363119258068,-6.650865245118362e-05,0.0008938591489697,-2.585018928583919e-06,success,,26,26,-0.2140620047048028,0.120140083381871,271848946.73713905,0.0004687702667162,False,1.6253978330813106e-08,False,False
2023-01-04 11:20:00,000300.SH,20230120,-0.0008525007492373,1.0,0.0523690615602902,-9.259711078451586e-05,0.0088359035201945,-1.2747848310166877e-05,success,,26,26,-0.2140730825245929,0.1201290055620808,234657528.69710016,0.0001176837133923,False,-1.4970778794616223e-06,True,False
2023-01-04 13:10:00,000300.SH,20230120,-0.0003735313850434,1.0,0.034294082127889,-6.662882754497226e-05,0.0015781052751418,-2.986160768774796e-06,success,,26,26,-0.2116976806793244,0.1225044074073492,225911914.21587375,0.0003585735831828,False,-1.3737485878058015e-08,True,False
2023-01-04 13:50:00,000300.SH,20230120,-0.0003953675280894,1.0,0.0357253946698239,-6.799348956693129e-05,0.0021610395288131,-3.644973952722148e-06,success,,26,26,-0.2104416757667941,0.1237604123198794,218065401.45080832,0.0003778217784134,False,-3.8246894628115744e-08,True,False
2023-01-04 14:30:00,000300.SH,20230120,-0.0007024601813779,1.0,0.0388490621608436,-6.157361717307587e-05,0.0055642919439656,-7.37003982251155e-06,success,,26,26,-0.2122951731527989,0.1219069149338748,206882049.8176469,0.0001518050075795,False,-5.836712505172478e-07,True,False
2023-01-04 10:00:00,000300.SH,20230217,-4.647730567438304e-05,1.0,0.0025778154592227,-8.03082704811147e-06,-0.0068622908107511,1.1873390178310556e-05,success,,22,22,-0.1526590723950749,0.1199851226921654,1933068140.8756208,0.0001218236870766,False,3.20634570490766e-10,False,False
