target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv,margin,margin_pass,margin_near_zero_abs_1e-10
2023-01-04 11:20:00,000016.SH,20230317,-0.0003276334430732,1.0,0.0178278928815929,-0.0001232924801144,-0.0106741094086754,2.642313791226701e-05,success,,18,18,-0.1363589759017362,0.1185332737270538,1196304271.0074384,0.0001065997082432,False,-4.1024046541730045e-08,True,False
2023-01-04 13:10:00,000016.SH,20230317,-0.0002186179253502,1.0,-0.0006900855988656,8.345204709166595e-06,-0.0115279807829762,3.225577713436098e-05,success,,18,18,-0.1353320255921141,0.1195602240366759,1659469617.634199,6.833237896642448e-05,False,-1.3243297922080034e-08,True,False
2023-01-04 13:50:00,000016.SH,20230317,-0.0001111717648086,1.0,-0.0088758049860627,6.114537705321645e-05,-0.0125508710403033,3.923616791724268e-05,success,,18,18,-0.1332410789652759,0.1216511706635141,2733423616.018058,8.547479977568028e-05,False,-7.392849567166714e-10,True,False
2023-01-04 14:30:00,000016.SH,20230317,-9.913621212984056e-05,1.0,-0.0036016172121021,2.268436860987976e-05,-0.0127144879289083,4.039793324431389e-05,success,,18,18,-0.1347679851429509,0.1201242644858391,2274603387.477638,0.0001328959428124,False,-1.0816372440260232e-10,True,False
2023-01-04 10:00:00,000300.SH,20230120,-0.0003813728212982,1.0,0.0178092615467306,-2.600646442832508e-05,0.0013959069282316,-3.346697975654711e-06,success,,25,25,-0.2116776691297086,0.1225244189569654,1156242374.951615,0.0003502179210755,False,-8.939356337639463e-08,True,False
2023-01-04 10:40:00,000300.SH,20230120,-0.0004502548477513,1.0,0.0252071629386101,-3.928168148746751e-05,0.0027454693190369,-5.016148505220934e-06,success,,26,26,-0.2140620047048028,0.120140083381871,916202375.0183004,0.0004848020587846,False,-1.8165967920630297e-07,True,False
2023-01-04 11:20:00,000300.SH,20230120,-0.0009747793339166,1.0,0.0506497499215669,-7.52324965825498e-05,0.0103128725381799,-1.4827901980779966e-05,success,,26,26,-0.2140730825245929,0.1201290055620808,760327456.121181,0.0001423660243362,False,-2.473135550599545e-06,True,False
2023-01-04 13:10:00,000300.SH,20230120,-0.0006187139340436,1.0,0.0341946613343884,-5.221970242862413e-05,0.0043762953573302,-6.569610589448978e-06,success,,26,26,-0.2116976806793244,0.1225044074073492,716173482.5352975,0.0003350689564935,False,-4.03979847878009e-07,True,False
2023-01-04 13:50:00,000300.SH,20230120,-0.0005851160123376,1.0,0.034390004663824,-4.759683182804641e-05,0.0044629602605974,-6.785234188167504e-06,success,,26,26,-0.2104416757667941,0.1237604123198794,729771975.2581989,0.0003276816573248,False,-4.1582362727080374e-07,True,False
2023-01-04 14:30:00,000300.SH,20230120,-0.0008374015270825,1.0,0.0388166598810532,-4.6120188926039566e-05,0.0075631097607374,-1.0130569393276158e-05,success,,26,26,-0.2122951731527989,0.1219069149338748,710626196.0383077,0.0001599161514509,False,-1.3028893584159097e-06,True,False
2023-01-04 10:00:00,000300.SH,20230217,-7.688423242974965e-05,1.0,0.0032207169683577,-9.080483124292907e-06,-0.0061934121736283,9.559506535496884e-06,success,,22,22,-0.1526590723950749,0.1199851226921654,3350470280.874904,0.0001058490694616,False,-1.4025122068423234e-10,True,False
2023-01-04 10:40:00,000300.SH,20230217,-0.0001954037745879,1.0,0.0091826933445435,-2.7029647685274687e-05,-0.0044135238849389,3.614796064034295e-06,success,,22,22,-0.1547520717577513,0.117892123329489,2247769559.107292,6.39162120236724e-05,False,-1.6655664761578178e-08,True,False
2023-01-04 11:20:00,000300.SH,20230217,-0.0001385939438393,1.0,0.0123265771806731,-4.086445814984005e-05,-0.0054558366045993,7.212891746126453e-06,success,,22,22,-0.1548651647609392,0.1177790303263011,2165559955.192985,0.0001260824273966,False,-1.7456141331957496e-09,True,False
2023-01-04 13:10:00,000300.SH,20230217,-0.0001744703066915,1.0,0.0106752101740034,-3.352894987709521e-05,-0.0049800521750624,5.597452895724551e-06,success,,22,22,-0.152430411271217,0.1202137838160232,2030450205.8936343,8.826879836337963e-05,False,-7.057487424475039e-09,True,False
2023-01-04 13:50:00,000300.SH,20230217,-0.0001023243723087,1.0,0.0053111427056321,-1.577086395116509e-05,-0.0055258758550278,7.386403751002659e-06,success,,22,22,-0.1512225235743254,0.1214216715129149,3190520218.598356,7.053304025164789e-05,False,-1.7127411320209372e-09,True,False
2023-01-04 14:30:00,000300.SH,20230217,-6.630428842301818e-05,1.0,0.0054659115676532,-1.7153312115079123e-05,-0.0061655219604148,9.55630422404699e-06,success,,22,22,-0.1532635655838811,0.1193806295033593,3275144187.857925,0.0001689120593724,False,2.511859061970021e-10,False,False
2023-01-04 10:00:00,000300.SH,20230317,-0.0034500502601546,1.0,-0.0200910848509134,0.0001750977025536,0.0087444273515949,-8.48006858231203e-05,success,,29,29,-0.2328482093308353,0.2451875916121646,24448503.007703222,0.0002627512320953,False,-2.251013325863372e-05,True,False
2023-01-04 10:40:00,000300.SH,20230317,-0.0040798735508604,1.0,-0.0142300624965057,0.0001048919835302,0.0131012028328908,-0.0001063749042499,success,,30,30,-0.2350970185781135,0.2429387823648862,23284457.83460529,0.0002748848468392,False,-3.883589162519267e-05,True,False
